structure_id,structure_hash,source_file,source_trajectory,frame_index,raw_source_family,scientific_domain,natoms,N_Si,N_O,O_over_Si,oxygen_deficiency_x,DFT_reference_status,student_training_eligible,preserve_for_PC004,notes
corpus:06068,8993062cef8a934c,03_allegro_train/dataset.xyz,surfaces,6068,surfaces,SURFACE,84,28,56,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06069,2feb0130aad96522,03_allegro_train/dataset.xyz,surfaces,6069,surfaces,SURFACE,84,28,56,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06070,074362b176577399,03_allegro_train/dataset.xyz,surfaces,6070,surfaces,SURFACE,84,28,56,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06071,c001f00672b08854,03_allegro_train/dataset.xyz,surfaces,6071,surfaces,SURFACE,84,28,56,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06072,8664acec225214e4,03_allegro_train/dataset.xyz,surfaces,6072,surfaces,SURFACE,84,28,56,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06073,d6d40359b96fc7e9,03_allegro_train/dataset.xyz,surfaces,6073,surfaces,SURFACE,84,28,56,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06074,e125cfaf1b7ca85c,03_allegro_train/dataset.xyz,surfaces,6074,surfaces,SURFACE,84,28,56,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06075,4e5a45178832bfc0,03_allegro_train/dataset.xyz,surfaces,6075,surfaces,SURFACE,84,28,56,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06076,a099d0fefc016e96,03_allegro_train/dataset.xyz,surfaces,6076,surfaces,SURFACE,84,28,56,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06077,048224cc49d2d44e,03_allegro_train/dataset.xyz,surfaces,6077,surfaces,SURFACE,84,28,56,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06078,d4e8f065210766c6,03_allegro_train/dataset.xyz,surfaces,6078,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06079,a51a6ad0af087be4,03_allegro_train/dataset.xyz,surfaces,6079,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06080,91d5b84cb05822ab,03_allegro_train/dataset.xyz,surfaces,6080,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06081,3711efc2325450b1,03_allegro_train/dataset.xyz,surfaces,6081,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06082,f2c526457c341538,03_allegro_train/dataset.xyz,surfaces,6082,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06083,16bdd8be30f1738a,03_allegro_train/dataset.xyz,surfaces,6083,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06084,b2be84e6f59c7ef5,03_allegro_train/dataset.xyz,surfaces,6084,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06085,aebe32342b4a0923,03_allegro_train/dataset.xyz,surfaces,6085,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06086,39cbcb6fe9042444,03_allegro_train/dataset.xyz,surfaces,6086,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06087,63efdb1401ff1cfc,03_allegro_train/dataset.xyz,surfaces,6087,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06088,da805fa45552c581,03_allegro_train/dataset.xyz,surfaces,6088,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06089,b15c293b675a3f1b,03_allegro_train/dataset.xyz,surfaces,6089,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06090,b954480d2d82a7b2,03_allegro_train/dataset.xyz,surfaces,6090,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06091,69e5cdc3790d00f0,03_allegro_train/dataset.xyz,surfaces,6091,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06092,53e8d22156ba3272,03_allegro_train/dataset.xyz,surfaces,6092,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06093,bef6a321bd485a8b,03_allegro_train/dataset.xyz,surfaces,6093,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06094,dc4d45020118bf78,03_allegro_train/dataset.xyz,surfaces,6094,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06095,a3b92ea1735cad70,03_allegro_train/dataset.xyz,surfaces,6095,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06096,3c67b41471f0e647,03_allegro_train/dataset.xyz,surfaces,6096,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06097,7cee1480e9a70d56,03_allegro_train/dataset.xyz,surfaces,6097,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06098,16b7423d9ceddbf6,03_allegro_train/dataset.xyz,surfaces,6098,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06099,358e6fbfbb4d26d9,03_allegro_train/dataset.xyz,surfaces,6099,surfaces,SURFACE,48,16,32,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06100,9beef66f1b6cc97a,03_allegro_train/dataset.xyz,surfaces,6100,surfaces,SURFACE,120,40,80,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06101,50960c45ae86f3d0,03_allegro_train/dataset.xyz,surfaces,6101,surfaces,SURFACE,120,40,80,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06102,af50fb8d858d688a,03_allegro_train/dataset.xyz,surfaces,6102,surfaces,SURFACE,120,40,80,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06103,82b1c3f92f6813c1,03_allegro_train/dataset.xyz,surfaces,6103,surfaces,SURFACE,120,40,80,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06104,0384896df9c552c4,03_allegro_train/dataset.xyz,surfaces,6104,surfaces,SURFACE,120,40,80,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06105,2c9f437dd2192f00,03_allegro_train/dataset.xyz,surfaces,6105,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06106,0fd2bf691d139871,03_allegro_train/dataset.xyz,surfaces,6106,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06107,2d2808d6e4dd33fd,03_allegro_train/dataset.xyz,surfaces,6107,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06108,cc1a19361ae78cb9,03_allegro_train/dataset.xyz,surfaces,6108,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06109,662377b1f5447b30,03_allegro_train/dataset.xyz,surfaces,6109,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06110,6927b6b534b9be1b,03_allegro_train/dataset.xyz,surfaces,6110,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06111,05ca0aba84b7b608,03_allegro_train/dataset.xyz,surfaces,6111,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06112,9b683aab647658ae,03_allegro_train/dataset.xyz,surfaces,6112,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06113,e761c5f246223cdc,03_allegro_train/dataset.xyz,surfaces,6113,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06114,43a12d6a207546cf,03_allegro_train/dataset.xyz,surfaces,6114,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06115,6e071bf217797cd1,03_allegro_train/dataset.xyz,surfaces,6115,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06116,e886ee41fb1a8852,03_allegro_train/dataset.xyz,surfaces,6116,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06117,e2cf49c4231c61ed,03_allegro_train/dataset.xyz,surfaces,6117,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06118,68f16dc3f30ec8f5,03_allegro_train/dataset.xyz,surfaces,6118,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06119,58d9486ff19913ae,03_allegro_train/dataset.xyz,surfaces,6119,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06120,8ead2b52047d2824,03_allegro_train/dataset.xyz,surfaces,6120,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06121,c9f75f2c648c2499,03_allegro_train/dataset.xyz,surfaces,6121,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06122,a84018b8381c921e,03_allegro_train/dataset.xyz,surfaces,6122,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06123,782566643fd4ad63,03_allegro_train/dataset.xyz,surfaces,6123,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06124,0b003dfcd723fa4f,03_allegro_train/dataset.xyz,surfaces,6124,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06125,41d081c779e6ae00,03_allegro_train/dataset.xyz,surfaces,6125,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06126,c56a6a31b8423e3b,03_allegro_train/dataset.xyz,surfaces,6126,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06127,6307edc76c81d9e1,03_allegro_train/dataset.xyz,surfaces,6127,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06128,4f8cc0b043ae64a7,03_allegro_train/dataset.xyz,surfaces,6128,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06129,5f4461c2fbb64fd3,03_allegro_train/dataset.xyz,surfaces,6129,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06130,501362a6cc726996,03_allegro_train/dataset.xyz,surfaces,6130,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06131,7370d9707d891667,03_allegro_train/dataset.xyz,surfaces,6131,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06132,865074212593f274,03_allegro_train/dataset.xyz,surfaces,6132,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06133,a42ca284afb1986e,03_allegro_train/dataset.xyz,surfaces,6133,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06134,fc4cf89f81b16c33,03_allegro_train/dataset.xyz,surfaces,6134,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06135,6c6a531dd604b731,03_allegro_train/dataset.xyz,surfaces,6135,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06136,86661fb2af6ba84c,03_allegro_train/dataset.xyz,surfaces,6136,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06137,c56cb592dd6b0bb6,03_allegro_train/dataset.xyz,surfaces,6137,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06138,e8d206a51522a1b6,03_allegro_train/dataset.xyz,surfaces,6138,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06139,b415d3d6293d29d2,03_allegro_train/dataset.xyz,surfaces,6139,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06140,aac673df5ff340cd,03_allegro_train/dataset.xyz,surfaces,6140,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06141,44badf898b8c8df4,03_allegro_train/dataset.xyz,surfaces,6141,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06142,77ef5c4f3fb1c8b6,03_allegro_train/dataset.xyz,surfaces,6142,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06143,9bbc158be1f93acb,03_allegro_train/dataset.xyz,surfaces,6143,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06144,8441494ea52a2a19,03_allegro_train/dataset.xyz,surfaces,6144,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06145,6c3ce009ffbbc471,03_allegro_train/dataset.xyz,surfaces,6145,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06146,9dde6e3db3228b55,03_allegro_train/dataset.xyz,surfaces,6146,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06147,d4e45bd2a9ae4dc6,03_allegro_train/dataset.xyz,surfaces,6147,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06148,890c787f63209803,03_allegro_train/dataset.xyz,surfaces,6148,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06149,77c3f0b95c66472f,03_allegro_train/dataset.xyz,surfaces,6149,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06150,364c7dabded7065b,03_allegro_train/dataset.xyz,surfaces,6150,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06151,3c5a245829427c43,03_allegro_train/dataset.xyz,surfaces,6151,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06152,09da3a57f5846cfc,03_allegro_train/dataset.xyz,surfaces,6152,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06153,60ab00763653d357,03_allegro_train/dataset.xyz,surfaces,6153,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06154,2da2fc5142258c9c,03_allegro_train/dataset.xyz,surfaces,6154,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06155,ab81cbc6c10106b1,03_allegro_train/dataset.xyz,surfaces,6155,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06156,312a4f701a2d42e4,03_allegro_train/dataset.xyz,surfaces,6156,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06157,444d43a32661abff,03_allegro_train/dataset.xyz,surfaces,6157,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06158,69c7bda3c69caaec,03_allegro_train/dataset.xyz,surfaces,6158,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06159,814d72408db1ef3c,03_allegro_train/dataset.xyz,surfaces,6159,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06160,e86287f1e514d576,03_allegro_train/dataset.xyz,surfaces,6160,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06161,3989ea3a556b5df9,03_allegro_train/dataset.xyz,surfaces,6161,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06162,73f3669497819997,03_allegro_train/dataset.xyz,surfaces,6162,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06163,75f375961ff16cf8,03_allegro_train/dataset.xyz,surfaces,6163,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06164,76536b337c4f7e5a,03_allegro_train/dataset.xyz,surfaces,6164,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06165,751eff13733516b7,03_allegro_train/dataset.xyz,surfaces,6165,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06166,f47de78bb94df34b,03_allegro_train/dataset.xyz,surfaces,6166,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06167,62e2ef62efc1beac,03_allegro_train/dataset.xyz,surfaces,6167,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06168,77893b19fe48bf0a,03_allegro_train/dataset.xyz,surfaces,6168,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06169,ed1ee71fd66f346b,03_allegro_train/dataset.xyz,surfaces,6169,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06170,435d54a4a1e0a7e1,03_allegro_train/dataset.xyz,surfaces,6170,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06171,24ea1054f7485eb5,03_allegro_train/dataset.xyz,surfaces,6171,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06172,75a6b97c5d021e67,03_allegro_train/dataset.xyz,surfaces,6172,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06173,1d2de58a5005b6aa,03_allegro_train/dataset.xyz,surfaces,6173,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06174,be72573046a479c4,03_allegro_train/dataset.xyz,surfaces,6174,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06175,7973e8b3d58748d4,03_allegro_train/dataset.xyz,surfaces,6175,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06176,133ba7c092f2ceb2,03_allegro_train/dataset.xyz,surfaces,6176,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06177,67c489664b989406,03_allegro_train/dataset.xyz,surfaces,6177,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06178,c2b3f01d1199645c,03_allegro_train/dataset.xyz,surfaces,6178,surfaces,SURFACE,96,32,64,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06179,de88a126d9d0ae29,03_allegro_train/dataset.xyz,surfaces,6179,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06180,d996242cbba363cf,03_allegro_train/dataset.xyz,surfaces,6180,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06181,c335cc6db0be6863,03_allegro_train/dataset.xyz,surfaces,6181,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06182,65f9804bb8087673,03_allegro_train/dataset.xyz,surfaces,6182,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06183,918acf5c60ab0966,03_allegro_train/dataset.xyz,surfaces,6183,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06184,d7ed6a3da9293353,03_allegro_train/dataset.xyz,surfaces,6184,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06185,0126866004fcd85c,03_allegro_train/dataset.xyz,surfaces,6185,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06186,6b9b1a12fd74be59,03_allegro_train/dataset.xyz,surfaces,6186,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06187,2251dcae257b7daf,03_allegro_train/dataset.xyz,surfaces,6187,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06188,aafa601aa5bd6938,03_allegro_train/dataset.xyz,surfaces,6188,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06189,71f49438894e771f,03_allegro_train/dataset.xyz,surfaces,6189,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06190,cd8637c4eacc0806,03_allegro_train/dataset.xyz,surfaces,6190,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06191,d3fb44a6ae0b7798,03_allegro_train/dataset.xyz,surfaces,6191,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06192,870e1ed386a566bc,03_allegro_train/dataset.xyz,surfaces,6192,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06193,df12e4e9f8db3517,03_allegro_train/dataset.xyz,surfaces,6193,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06194,575202255a3c5203,03_allegro_train/dataset.xyz,surfaces,6194,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06195,dbcb7466b185b93c,03_allegro_train/dataset.xyz,surfaces,6195,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06196,d9cfe6d9cd8634e9,03_allegro_train/dataset.xyz,surfaces,6196,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06197,693089648975f4b6,03_allegro_train/dataset.xyz,surfaces,6197,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06198,880934ed8399b900,03_allegro_train/dataset.xyz,surfaces,6198,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06199,f34eb27e2cbc0808,03_allegro_train/dataset.xyz,surfaces,6199,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06200,b39cb24549ab82fd,03_allegro_train/dataset.xyz,surfaces,6200,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06201,157509b67eaf5921,03_allegro_train/dataset.xyz,surfaces,6201,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06202,862a9a1a8fa9e389,03_allegro_train/dataset.xyz,surfaces,6202,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06203,ad8fc801710d01b4,03_allegro_train/dataset.xyz,surfaces,6203,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06204,2abbd222e74ad030,03_allegro_train/dataset.xyz,surfaces,6204,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06205,2182f32cc9fde1b4,03_allegro_train/dataset.xyz,surfaces,6205,surfaces,SURFACE,144,48,96,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06206,a0f8321f837c382c,03_allegro_train/dataset.xyz,surfaces,6206,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06207,6e58c49b701f17df,03_allegro_train/dataset.xyz,surfaces,6207,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06208,6c84210993e5a1e6,03_allegro_train/dataset.xyz,surfaces,6208,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06209,a8a741db1fb0c3b6,03_allegro_train/dataset.xyz,surfaces,6209,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06210,96881a7a52d3f4dc,03_allegro_train/dataset.xyz,surfaces,6210,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06211,89058d0400286c90,03_allegro_train/dataset.xyz,surfaces,6211,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06212,96a843640d19cd7c,03_allegro_train/dataset.xyz,surfaces,6212,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06213,7f5ccff3ba5422f9,03_allegro_train/dataset.xyz,surfaces,6213,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06214,fdf25ddde2571953,03_allegro_train/dataset.xyz,surfaces,6214,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06215,0d7a563365ab6d87,03_allegro_train/dataset.xyz,surfaces,6215,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06216,2185e30e688850b6,03_allegro_train/dataset.xyz,surfaces,6216,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06217,a5882d5765c21a9f,03_allegro_train/dataset.xyz,surfaces,6217,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06218,f2694fd0a4b3bf5d,03_allegro_train/dataset.xyz,surfaces,6218,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06219,4f892b6bc48f0fa3,03_allegro_train/dataset.xyz,surfaces,6219,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06220,ad2d05f8488c04bc,03_allegro_train/dataset.xyz,surfaces,6220,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06221,1f58f63f9e9c2812,03_allegro_train/dataset.xyz,surfaces,6221,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06222,d0239b379eebc4c8,03_allegro_train/dataset.xyz,surfaces,6222,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06223,b0d00b5c1dcccc4a,03_allegro_train/dataset.xyz,surfaces,6223,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06224,d88837eacab9268b,03_allegro_train/dataset.xyz,surfaces,6224,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06225,d7e0f74ffb4678ca,03_allegro_train/dataset.xyz,surfaces,6225,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06226,56327f68a9c3d0c3,03_allegro_train/dataset.xyz,surfaces,6226,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06227,d896c9b6509e885e,03_allegro_train/dataset.xyz,surfaces,6227,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06228,7821ba436a774737,03_allegro_train/dataset.xyz,surfaces,6228,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06229,820cc2a92871932a,03_allegro_train/dataset.xyz,surfaces,6229,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06230,6998c8a665072f08,03_allegro_train/dataset.xyz,surfaces,6230,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
corpus:06231,494d5117ecb2b613,03_allegro_train/dataset.xyz,surfaces,6231,surfaces,SURFACE,72,24,48,2.0,0.0,teacher_corpus_DFT,True,False,
